id_oblig,id_cli,cod_prod,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
OBL025450,CLI008733,PR001,46720614.04,35059898.91,502372.19,2021-10-31,2034-12-26,70,17,Alto
OBL025451,CLI005212,PR002,1481763.12,918071.67,92610.2,2020-10-11,2033-07-20,34,55,Medio
OBL025452,CLI007654,PR045,11585512.02,8475522.17,313121.95,2020-12-06,2032-06-07,65,85,Medio
OBL025453,CLI009050,PR050,31433303.03,13263596.93,628666.06,2020-04-16,2033-02-06,11,48,Alto
OBL025454,CLI001709,PR034,4599523.62,457713.91,56091.75,2024-09-29,2033-05-09,132,8,Alto
OBL025455,CLI002044,PR026,25762540.98,7043084.89,396346.78,2021-12-21,2035-12-11,136,30,Alto
OBL025456,CLI006498,PR046,39434095.76,1615906.5,646460.59,2023-07-11,2031-04-18,15,14,Alto
OBL025457,CLI004594,PR036,41758718.57,16250094.31,1347055.44,2021-02-24,2029-09-28,125,49,Alto
OBL025458,CLI008205,PR049,22741296.55,19161231.99,196045.66,2026-05-30,2035-10-18,134,55,Bajo
OBL025459,CLI002891,PR048,36279486.49,17429180.57,566866.98,2019-06-19,2031-07-09,160,48,Bajo
OBL025460,CLI007105,PR011,35378798.73,9510942.02,561568.23,2020-08-24,2029-05-20,63,113,Alto
OBL025461,CLI006635,PR023,4507155.58,1194103.62,50079.51,2025-08-19,2028-05-30,25,105,Medio
OBL025462,CLI004225,PR014,30926426.82,17034084.56,343626.96,2024-01-20,2031-07-22,152,118,Bajo
OBL025463,CLI004913,PR049,37404483.11,16448395.04,2337780.19,2022-11-07,2032-06-25,72,82,Alto
OBL025464,CLI003728,PR001,9996021.35,8410678.79,131526.6,2019-07-23,2030-06-24,154,61,Medio
OBL025465,CLI000622,PR010,17705851.67,3802461.58,610546.61,2019-11-18,2034-06-22,132,25,Bajo
OBL025466,CLI000542,PR050,40142594.82,17948911.9,427048.88,2022-12-18,2030-08-05,105,42,Medio
OBL025467,CLI001303,PR002,29992433.78,22131495.41,326004.72,2019-07-24,2027-10-21,65,0,Alto
OBL025468,CLI004208,PR027,14265915.17,10643115.02,206752.39,2025-10-11,2031-11-18,78,105,Bajo
OBL025469,CLI001107,PR033,44970843.45,31139909.79,454250.94,2021-10-21,2034-06-13,126,79,Alto
OBL025470,CLI008266,PR011,45247871.93,20127622.6,393459.76,2026-01-31,2035-05-06,32,109,Alto
OBL025471,CLI004923,PR050,2100465.17,625429.23,35601.1,2019-10-02,2030-08-14,143,110,Alto
OBL025472,CLI000857,PR044,47153989.24,11204566.74,518175.71,2026-03-28,2027-10-10,150,68,Medio
OBL025473,CLI001427,PR050,2614580.36,397718.84,36313.62,2025-10-30,2029-05-16,33,85,Medio
OBL025474,CLI006514,PR037,40736801.83,7324150.29,714680.73,2018-09-16,2030-12-15,168,117,Bajo
OBL025475,CLI005793,PR006,32110021.03,453980.54,465362.62,2020-12-18,2031-12-06,22,51,Medio
OBL025476,CLI002391,PR007,13039096.5,8077531.21,283458.62,2023-01-10,2034-07-11,104,25,Alto
OBL025477,CLI004215,PR048,17137876.71,9676167.86,1071117.29,2019-12-31,2036-06-29,123,42,Alto
OBL025478,CLI005508,PR036,24281800.66,4420887.44,516634.06,2019-12-30,2032-12-24,150,71,Medio
OBL025479,CLI006730,PR023,43330943.93,14625849.2,534949.93,2021-10-14,2035-09-19,139,19,Medio
OBL025480,CLI001081,PR027,43368427.76,27279438.48,413032.65,2019-08-12,2035-11-06,39,60,Medio
OBL025481,CLI005888,PR040,11806684.88,10691169.79,118066.85,2022-07-04,2031-09-11,165,28,Medio
OBL025482,CLI003051,PR034,4632670.98,4132995.33,77211.18,2020-02-04,2032-03-14,121,1,Alto
OBL025483,CLI002629,PR013,14599427.06,404866.5,260704.05,2023-02-12,2031-08-05,68,92,Alto
OBL025484,CLI000207,PR039,27141910.79,22224393.02,311975.99,2026-03-31,2027-11-11,79,1,Bajo
OBL025485,CLI001090,PR043,32055982.79,23830798.64,381618.84,2024-03-06,2029-02-03,89,30,Medio
OBL025486,CLI001810,PR039,39141110.43,16112965.73,362417.69,2026-06-18,2035-04-28,27,95,Medio
OBL025487,CLI000866,PR024,9833296.21,4472296.72,102430.17,2021-01-07,2030-06-15,161,117,Bajo
OBL025488,CLI001964,PR041,18807517.84,9418517.81,1106324.58,2021-05-13,2027-02-15,144,12,Medio
OBL025489,CLI008118,PR005,44741374.43,5320999.57,877281.85,2021-10-17,2029-12-03,158,51,Bajo
OBL025490,CLI002309,PR003,16949708.44,12622925.12,332347.22,2022-11-03,2034-03-27,127,23,Bajo
OBL025491,CLI001616,PR042,4507367.82,344019.96,375613.99,2025-11-29,2030-06-18,21,55,Medio
OBL025492,CLI006629,PR023,28276928.49,2051857.65,241683.15,2023-12-27,2030-04-26,129,94,Alto
OBL025493,CLI003893,PR006,22621775.78,17961623.58,481314.38,2020-07-15,2036-04-15,93,120,Bajo
OBL025494,CLI006753,PR029,10339878.09,789914.57,141642.17,2019-07-01,2030-04-25,126,75,Alto
OBL025495,CLI007079,PR037,12455770.74,5533148.53,389242.84,2018-08-08,2036-01-05,159,87,Alto
OBL025496,CLI002711,PR002,40551968.36,11984423.86,1039794.06,2022-10-17,2028-03-12,11,25,Bajo
OBL025497,CLI005606,PR039,31972302.31,18806087.55,1102493.18,2020-01-01,2031-06-02,27,110,Alto
OBL025498,CLI001984,PR015,31900592.16,4562220.7,483342.31,2022-12-17,2035-10-16,177,12,Alto
OBL025499,CLI001146,PR034,7527556.65,6178047.11,259570.92,2020-02-17,2035-01-24,153,13,Medio
OBL025500,CLI009807,PR025,23812261.03,16094771.88,248044.39,2023-02-26,2033-07-05,34,57,Alto
OBL025501,CLI000491,PR034,10565612.83,4423193.74,105656.13,2022-05-09,2030-11-30,143,14,Alto
OBL025502,CLI009125,PR018,1024077.2,978851.79,26949.4,2018-11-20,2032-07-13,94,80,Alto
OBL025503,CLI004724,PR017,41353491.1,33334279.66,386481.23,2022-11-22,2029-05-31,119,90,Medio
OBL025504,CLI007262,PR019,20039114.64,17144105.6,435632.93,2021-11-13,2033-01-30,100,111,Alto
OBL025505,CLI008462,PR020,44378866.41,7084537.01,870173.85,2026-03-25,2031-08-02,79,109,Medio
OBL025506,CLI000116,PR020,39579843.46,14031714.62,791596.87,2024-01-13,2030-05-01,177,82,Alto
OBL025507,CLI007874,PR024,17467843.67,15067609.0,623851.56,2019-06-04,2030-01-11,51,78,Medio
OBL025508,CLI001309,PR006,23378999.1,12762623.49,292237.49,2018-09-23,2032-03-12,101,44,Alto
OBL025509,CLI004700,PR035,4315677.29,2210794.52,50772.67,2023-01-03,2033-12-21,81,3,Alto
OBL025510,CLI007394,PR042,2405306.32,1704161.12,61674.52,2021-06-06,2031-05-10,19,104,Alto
OBL025511,CLI007484,PR039,44247479.17,26647594.67,1106186.98,2021-03-17,2029-06-14,145,10,Medio
OBL025512,CLI009558,PR023,17099547.46,6910533.79,417062.13,2021-03-05,2034-04-11,45,69,Medio
OBL025513,CLI009886,PR020,6459495.75,1484583.61,70211.91,2018-11-11,2034-08-03,64,56,Medio
OBL025514,CLI005063,PR027,41062622.09,9798398.26,641603.47,2018-10-28,2035-12-05,147,28,Medio
OBL025515,CLI008567,PR046,32305939.38,5590939.74,504780.3,2022-08-28,2026-09-13,117,109,Medio
OBL025516,CLI005751,PR030,43721598.44,26287637.15,1410374.14,2022-06-20,2036-03-16,122,84,Bajo
OBL025517,CLI004330,PR022,4231712.12,2490807.02,37120.28,2021-01-18,2036-02-22,109,31,Bajo
OBL025518,CLI009049,PR047,4498855.62,113160.12,49987.28,2020-02-06,2028-03-09,33,49,Bajo
OBL025519,CLI004303,PR005,38484893.74,1082015.38,583104.45,2024-02-02,2032-02-21,174,13,Alto
OBL025520,CLI006331,PR036,31579635.71,11537412.03,1503792.18,2021-10-29,2033-06-10,38,4,Medio
OBL025521,CLI000472,PR002,11383834.11,3560682.14,379461.14,2020-02-18,2033-07-29,126,10,Bajo
OBL025522,CLI008888,PR024,5144367.12,4462521.6,80380.74,2023-01-20,2029-07-04,139,55,Bajo
OBL025523,CLI003884,PR037,45107877.66,25295632.17,739473.4,2024-03-25,2029-08-23,109,37,Medio
OBL025524,CLI006538,PR034,13679860.36,2389070.09,151998.45,2018-10-10,2027-10-04,126,49,Alto
OBL025525,CLI002454,PR024,31188727.93,17536920.39,503044.0,2021-05-14,2027-12-07,121,98,Bajo
OBL025526,CLI003229,PR033,43510058.4,33076167.4,690635.85,2019-10-06,2028-05-18,137,53,Bajo
OBL025527,CLI009367,PR043,22832995.75,782031.11,226069.26,2019-04-04,2030-05-04,82,53,Medio
OBL025528,CLI009372,PR027,7249124.06,4775525.7,185874.98,2025-08-21,2031-01-27,26,2,Medio
OBL025529,CLI002566,PR017,17448716.08,13261225.5,387749.25,2018-10-16,2032-03-24,101,97,Medio
OBL025530,CLI000020,PR042,41627514.95,24550666.73,904945.98,2020-07-23,2027-07-30,100,37,Medio
OBL025531,CLI003284,PR026,39336434.73,25325683.86,374632.71,2020-02-13,2032-11-25,45,120,Bajo
OBL025532,CLI008557,PR023,12000160.98,7920877.07,240003.22,2026-04-21,2029-12-19,91,114,Medio
OBL025533,CLI002768,PR007,7568015.93,7226172.68,100906.88,2020-03-31,2032-10-18,163,4,Bajo
OBL025534,CLI002640,PR013,2030462.02,1988973.15,112803.45,2022-09-01,2027-01-28,107,87,Alto
OBL025535,CLI009526,PR036,19083773.11,14655676.46,1272251.54,2022-03-18,2032-07-24,153,76,Alto
OBL025536,CLI007793,PR025,32295238.16,26333753.38,1242124.54,2022-11-10,2030-12-04,127,40,Bajo
OBL025537,CLI004315,PR019,32584425.44,20993361.16,417749.04,2022-08-09,2026-11-05,129,92,Medio
OBL025538,CLI006115,PR010,1709227.73,748412.25,15125.91,2023-04-02,2035-11-02,117,99,Alto
OBL025539,CLI002354,PR014,16802264.24,8721362.29,1120150.95,2020-11-18,2036-07-13,12,79,Medio
OBL025540,CLI004942,PR026,27618016.73,16806995.75,244407.23,2019-05-30,2036-07-23,73,112,Medio
OBL025541,CLI000245,PR009,11691396.68,5885012.44,649522.04,2019-02-01,2035-11-06,45,41,Alto
OBL025542,CLI005436,PR034,29971663.94,16617194.62,587679.69,2024-01-15,2033-05-08,32,42,Bajo
OBL025543,CLI003709,PR026,22503476.36,14734276.92,308266.8,2022-03-09,2034-04-17,95,6,Bajo
OBL025544,CLI001810,PR037,25916921.8,20815973.06,893686.96,2024-10-11,2033-12-26,150,119,Medio
OBL025545,CLI006630,PR042,13155624.26,4156751.59,365434.01,2023-11-26,2027-02-09,58,115,Alto
OBL025546,CLI004519,PR032,45264771.99,38909471.96,1414524.12,2026-03-22,2026-09-28,62,67,Alto
OBL025547,CLI003563,PR027,46545819.2,3185386.81,430979.81,2024-02-27,2029-03-14,170,118,Alto
OBL025548,CLI004642,PR014,5052131.41,1664068.72,47661.62,2024-03-19,2036-01-29,179,111,Medio
OBL025549,CLI008016,PR015,33380009.59,12890638.68,1669000.48,2020-09-19,2033-04-19,53,37,Bajo
OBL025550,CLI004323,PR018,7835470.18,5325949.38,412393.17,2025-01-10,2036-01-09,158,54,Medio
OBL025551,CLI000178,PR016,5120028.49,5058261.36,43025.45,2022-04-04,2028-02-18,94,33,Bajo
OBL025552,CLI008046,PR033,25264794.06,10309590.85,485861.42,2025-03-08,2033-04-12,46,82,Bajo
OBL025553,CLI002214,PR047,40704267.93,37470268.52,1313040.9,2023-05-21,2031-12-16,30,81,Alto
OBL025554,CLI008188,PR013,27240376.93,26442914.23,358426.01,2026-05-28,2031-01-01,171,22,Medio
OBL025555,CLI004924,PR038,22774820.98,16199383.16,583969.77,2019-09-14,2028-01-10,171,12,Alto
OBL025556,CLI007556,PR013,44665057.68,19206328.34,3435773.67,2020-12-22,2027-02-28,34,71,Alto
OBL025557,CLI005940,PR019,28928988.04,16557330.64,459190.29,2021-07-02,2033-07-07,111,34,Bajo
OBL025558,CLI001857,PR027,27286591.08,5500765.98,264918.36,2026-03-12,2029-11-26,107,64,Alto
OBL025559,CLI002780,PR021,46558335.57,30380822.36,423257.6,2018-08-28,2035-02-05,143,39,Bajo
OBL025560,CLI005079,PR046,22432043.84,17083177.34,345108.37,2023-02-17,2033-10-21,80,80,Bajo
OBL025561,CLI001810,PR050,47362518.97,15991560.73,584722.46,2020-11-07,2027-07-26,52,108,Alto
OBL025562,CLI006831,PR028,47412788.11,1576853.98,415901.65,2018-10-01,2033-12-17,54,30,Bajo
OBL025563,CLI001959,PR050,2730861.17,1362950.95,91028.71,2023-01-26,2035-04-05,85,115,Bajo
OBL025564,CLI007229,PR016,12327440.37,12219290.07,158044.11,2026-02-22,2031-09-20,68,35,Medio
OBL025565,CLI007367,PR029,4528291.74,3667159.76,146073.93,2022-04-07,2035-01-17,98,44,Medio
OBL025566,CLI001529,PR002,23599697.9,16905371.94,198316.79,2020-06-24,2027-11-02,97,110,Bajo
OBL025567,CLI004284,PR024,36560984.63,4580453.77,468730.57,2021-12-02,2030-02-10,16,114,Bajo
OBL025568,CLI005068,PR017,11708330.81,475663.19,133049.21,2019-08-14,2029-08-29,171,73,Alto
OBL025569,CLI000246,PR047,40993200.3,35139255.2,891156.53,2024-02-21,2033-10-24,145,113,Alto
OBL025570,CLI004112,PR012,21184084.16,3405394.1,504382.96,2020-06-28,2026-12-21,57,110,Medio
OBL025571,CLI009554,PR038,48515580.43,44332991.39,724113.14,2023-01-19,2034-02-20,43,94,Medio
OBL025572,CLI004135,PR036,14244951.76,7416831.13,712247.59,2019-04-04,2034-08-18,74,1,Alto
OBL025573,CLI009012,PR029,1714312.03,1597305.39,24845.1,2018-10-07,2031-06-06,165,108,Bajo
OBL025574,CLI004088,PR012,36034206.99,590084.32,456129.2,2020-03-01,2029-05-25,28,4,Bajo
OBL025575,CLI002537,PR034,18332471.3,6072317.79,203694.13,2022-12-13,2034-06-02,168,16,Bajo
OBL025576,CLI008594,PR010,44021733.55,17249898.76,1693143.6,2020-10-27,2035-07-08,108,107,Bajo
OBL025577,CLI004176,PR011,11999516.67,10508156.94,148142.18,2023-08-18,2033-12-16,169,11,Bajo
OBL025578,CLI002940,PR001,29136492.26,4635119.75,272303.67,2026-05-13,2027-05-23,49,107,Alto
OBL025579,CLI002105,PR035,29157430.16,3741760.75,359968.27,2019-02-03,2031-03-17,51,41,Medio
OBL025580,CLI003153,PR021,18011665.53,14473126.31,486801.77,2024-03-27,2030-08-01,38,57,Medio
OBL025581,CLI002097,PR008,25220228.12,6091071.1,1483542.83,2025-07-01,2036-05-20,75,120,Medio
OBL025582,CLI008280,PR041,9459436.86,2308396.94,315314.56,2020-09-14,2032-01-31,128,41,Bajo
OBL025583,CLI005511,PR022,4677510.02,148170.03,55029.53,2022-05-07,2029-05-30,31,22,Alto
OBL025584,CLI008901,PR001,21856942.78,15832940.87,235020.89,2020-11-08,2035-01-31,5,1,Bajo
OBL025585,CLI005741,PR048,28398272.2,23318585.97,244812.69,2025-03-15,2035-08-29,14,10,Bajo
OBL025586,CLI005556,PR036,37302544.0,31286263.55,1434713.23,2024-08-15,2029-04-20,52,65,Alto
OBL025587,CLI008966,PR042,40083786.0,24174463.44,2109672.95,2024-05-30,2034-03-18,65,31,Medio
OBL025588,CLI006027,PR010,49573303.39,31612725.06,619666.29,2022-11-07,2030-09-15,160,77,Medio
OBL025589,CLI008897,PR028,47338949.81,13117915.58,802355.08,2025-01-10,2031-08-01,62,28,Bajo
OBL025590,CLI004808,PR006,37158468.38,33839887.03,701103.18,2023-10-14,2030-10-23,93,61,Alto
OBL025591,CLI007257,PR039,31415602.65,21895483.57,365297.71,2020-03-04,2035-08-02,156,112,Alto
OBL025592,CLI006361,PR029,22446514.91,17285703.6,510148.07,2026-06-18,2029-07-14,166,118,Medio
OBL025593,CLI003603,PR004,1545882.04,1071698.74,29728.5,2018-11-27,2035-03-29,95,109,Alto
OBL025594,CLI001334,PR042,6136998.3,333159.46,245479.93,2020-07-10,2027-02-06,20,34,Medio
OBL025595,CLI001486,PR027,29791609.91,17826296.1,248263.42,2019-04-23,2031-11-21,51,41,Bajo
OBL025596,CLI008150,PR040,22422548.52,10005917.72,215601.43,2022-02-09,2030-07-24,178,53,Bajo
OBL025597,CLI002259,PR017,27522688.3,3548650.31,286694.67,2025-08-19,2035-06-02,26,55,Alto
OBL025598,CLI001677,PR048,33570234.18,1715545.62,493679.91,2019-02-20,2032-05-18,102,60,Medio
OBL025599,CLI005983,PR009,29130447.8,1291313.02,677452.27,2024-03-20,2028-09-04,165,15,Medio
OBL025600,CLI003879,PR024,10511309.12,542392.48,150161.56,2021-12-20,2030-11-13,38,28,Alto
OBL025601,CLI005773,PR050,2903362.83,1762117.93,69127.69,2020-05-21,2030-09-14,15,67,Bajo
OBL025602,CLI006419,PR033,5889632.25,4669972.53,189988.14,2019-06-01,2035-05-11,1,79,Alto
OBL025603,CLI001060,PR011,25436587.44,15311166.68,942095.83,2019-07-31,2035-11-10,67,58,Medio
OBL025604,CLI000362,PR012,32253538.7,24281146.33,1112190.99,2021-10-06,2030-08-25,105,63,Alto
OBL025605,CLI007586,PR034,17393808.15,15922468.93,155301.86,2025-11-24,2032-04-29,14,94,Medio
OBL025606,CLI005696,PR050,3017967.95,252479.81,125748.66,2023-11-24,2031-02-25,105,39,Alto
OBL025607,CLI001577,PR001,28441500.88,17616930.48,319567.43,2022-12-19,2033-09-04,127,86,Medio
OBL025608,CLI008179,PR036,21624949.57,3667652.72,216249.5,2020-08-30,2034-11-11,27,95,Medio
OBL025609,CLI001032,PR015,43459911.05,34348348.14,543248.89,2026-05-30,2031-07-27,165,107,Alto
OBL025610,CLI009477,PR013,18493999.53,5823674.76,271970.58,2021-07-25,2035-07-22,103,56,Medio
OBL025611,CLI009385,PR020,11850510.17,4788168.71,123442.81,2024-09-10,2029-07-10,3,100,Alto
OBL025612,CLI008929,PR038,37595216.51,4697049.48,529510.09,2025-10-17,2035-05-06,165,92,Alto
OBL025613,CLI000282,PR050,24808026.86,21484378.35,620200.67,2024-03-04,2036-07-09,156,102,Medio
OBL025614,CLI004431,PR003,3293480.54,118562.59,49901.22,2025-02-11,2036-03-01,68,25,Alto
OBL025615,CLI001810,PR012,36110599.64,28521161.79,462956.41,2019-12-25,2035-08-12,164,14,Medio
OBL025616,CLI005748,PR002,10415118.52,979337.67,90566.25,2022-01-11,2034-12-13,180,107,Medio
OBL025617,CLI001339,PR043,42660917.44,5991295.81,804922.97,2021-09-07,2034-05-10,157,89,Bajo
OBL025618,CLI005193,PR012,5632829.88,3544836.26,59292.95,2022-01-24,2027-03-18,113,95,Alto
OBL025619,CLI005027,PR016,3983678.36,2906575.0,66394.64,2020-07-20,2027-05-04,142,39,Alto
OBL025620,CLI004645,PR049,2838837.96,1436255.86,33398.09,2024-04-18,2033-06-20,131,96,Alto
OBL025621,CLI000904,PR018,34920109.84,14393971.07,582001.83,2021-10-31,2032-06-05,28,49,Alto
OBL025622,CLI005913,PR042,31205756.58,19940668.27,380558.01,2020-02-19,2027-07-16,22,77,Medio
OBL025623,CLI003969,PR046,19746622.19,11810327.42,470157.67,2024-11-27,2029-05-27,53,74,Alto
OBL025624,CLI004309,PR045,10127146.07,599424.91,675143.07,2024-07-03,2027-02-07,94,97,Bajo
OBL025625,CLI007797,PR035,21659985.66,4132888.63,338437.28,2019-06-21,2032-09-01,56,77,Bajo
OBL025626,CLI000762,PR026,46474961.79,40507221.04,603570.93,2024-01-18,2031-03-16,130,48,Medio
OBL025627,CLI001938,PR005,25575103.74,14523790.47,448686.03,2019-03-03,2029-03-10,63,116,Medio
OBL025628,CLI007494,PR020,17790638.74,2813327.41,202166.35,2023-08-11,2028-08-04,164,4,Bajo
OBL025629,CLI002164,PR041,8105591.94,5387043.72,91074.07,2019-10-16,2031-04-08,121,110,Alto
OBL025630,CLI002818,PR048,20312761.56,1131042.78,178182.12,2020-08-27,2027-02-08,50,28,Medio
OBL025631,CLI003237,PR015,4862287.68,226174.53,82411.66,2019-03-08,2028-08-11,16,92,Bajo
OBL025632,CLI009918,PR035,28009634.32,17052630.85,389022.7,2020-03-21,2036-02-16,63,89,Alto
OBL025633,CLI001633,PR029,30825524.52,27541002.57,550455.8,2026-01-02,2034-10-23,18,21,Medio
OBL025634,CLI002223,PR036,32775110.24,10973736.03,425650.78,2022-11-25,2034-08-07,22,91,Bajo
OBL025635,CLI005725,PR021,10257922.87,4463158.73,170965.38,2020-08-11,2031-07-08,97,66,Alto
OBL025636,CLI004111,PR021,14183081.25,8811552.61,137699.82,2018-12-05,2031-08-03,22,7,Medio
OBL025637,CLI000883,PR023,45888489.51,8129401.2,899774.3,2020-03-13,2034-04-01,45,28,Medio
OBL025638,CLI006230,PR001,16725630.55,10130811.55,288372.94,2021-05-15,2034-06-14,80,66,Alto
OBL025639,CLI006143,PR025,34667465.82,16933888.35,433343.32,2023-07-07,2029-09-08,172,28,Bajo
OBL025640,CLI003577,PR002,25318976.95,4970643.2,460345.04,2024-12-04,2033-07-25,179,49,Medio
OBL025641,CLI003328,PR002,21969518.43,15618992.81,332871.49,2023-11-08,2030-01-21,79,56,Alto
OBL025642,CLI005035,PR029,34167998.21,22596742.11,1265481.42,2022-06-15,2033-05-07,145,96,Alto
OBL025643,CLI008328,PR015,25510387.1,18124244.02,268530.39,2023-05-02,2032-03-17,40,41,Bajo
OBL025644,CLI005284,PR006,13136242.65,10145765.62,187660.61,2024-08-12,2032-03-23,168,75,Alto
OBL025645,CLI007317,PR009,3173755.23,1788773.73,99179.85,2025-03-27,2032-12-22,124,18,Bajo
OBL025646,CLI006896,PR019,26428501.65,21235001.47,229813.06,2020-07-22,2026-09-14,36,80,Bajo
OBL025647,CLI003428,PR048,15276132.53,3028560.04,173592.42,2026-06-05,2033-01-07,9,49,Alto
OBL025648,CLI007340,PR022,48215763.55,43523181.7,487027.91,2024-10-30,2036-06-07,97,86,Medio
OBL025649,CLI000640,PR038,49947565.26,26239413.41,998951.31,2023-01-21,2031-08-05,143,44,Medio
OBL025650,CLI001370,PR007,27153272.13,19407335.76,617119.82,2024-10-07,2030-06-09,84,16,Medio
OBL025651,CLI002910,PR027,1362176.15,1125173.21,13097.85,2022-04-26,2031-04-17,10,29,Alto
OBL025652,CLI003480,PR038,22947193.48,15441887.26,252166.96,2023-12-22,2036-03-17,58,45,Medio
OBL025653,CLI004699,PR014,12096467.75,8517344.39,155082.92,2020-05-11,2029-07-16,4,31,Medio
OBL025654,CLI001766,PR037,35842163.67,18560378.91,308984.17,2019-10-16,2036-01-07,130,74,Bajo
OBL025655,CLI000758,PR014,47772385.55,40617132.1,477723.86,2021-06-02,2030-08-17,155,86,Medio
OBL025656,CLI008578,PR014,8609647.44,5757217.8,114795.3,2023-05-17,2034-03-15,122,89,Medio
OBL025657,CLI006395,PR034,39822045.25,12966556.3,698632.37,2020-03-25,2031-03-07,129,118,Alto
OBL025658,CLI006087,PR026,32522576.73,10060942.67,739149.47,2023-02-19,2033-04-11,80,120,Bajo
OBL025659,CLI005306,PR048,4715936.11,651853.17,314395.74,2020-03-04,2032-02-12,167,43,Medio
OBL025660,CLI003263,PR009,11811228.51,10335686.97,115796.36,2025-11-10,2027-04-22,108,29,Medio
OBL025661,CLI000476,PR050,6258686.83,5417204.75,260778.62,2022-11-06,2033-10-16,134,75,Alto
OBL025662,CLI005453,PR020,21497403.7,3470037.6,206705.8,2021-03-14,2033-01-19,141,115,Medio
OBL025663,CLI005090,PR009,20911997.64,952491.48,215587.6,2023-07-01,2032-01-23,8,54,Alto
OBL025664,CLI007588,PR032,15724608.67,3511697.79,187197.72,2019-10-04,2029-07-30,50,30,Medio
OBL025665,CLI004001,PR041,16082973.13,8138323.02,229756.76,2020-10-01,2028-11-14,92,56,Alto
OBL025666,CLI000636,PR016,1352034.32,217948.43,17114.36,2025-10-30,2034-04-25,139,83,Medio
OBL025667,CLI001803,PR034,8166463.27,6120770.75,71635.64,2024-09-10,2036-02-25,172,85,Bajo
OBL025668,CLI007537,PR031,29910845.13,3083118.52,543833.55,2022-10-31,2028-09-02,47,75,Alto
OBL025669,CLI008888,PR038,28414571.72,8439366.73,947152.39,2022-05-09,2031-06-10,154,24,Bajo
OBL025670,CLI005069,PR017,17007086.55,2899575.0,1417257.21,2024-04-08,2029-01-23,114,49,Alto
OBL025671,CLI005816,PR038,31027111.42,9863570.83,544335.29,2022-06-29,2035-09-17,179,89,Bajo
OBL025672,CLI005886,PR039,37262991.51,29910175.88,2191940.68,2022-09-13,2030-07-24,142,114,Alto
OBL025673,CLI005612,PR025,24599749.3,18866032.52,1639983.29,2020-12-06,2035-12-18,130,104,Alto
OBL025674,CLI004722,PR029,17662324.64,10488392.44,383963.58,2024-02-11,2027-05-25,144,86,Bajo
OBL025675,CLI009754,PR016,18238795.29,11628409.84,165807.23,2021-04-20,2028-10-13,5,85,Bajo
OBL025676,CLI004877,PR028,29337973.73,29299339.99,1397046.37,2019-05-15,2028-06-09,56,118,Alto
OBL025677,CLI007371,PR001,13414920.97,8515446.7,268298.42,2020-06-08,2035-12-17,177,74,Medio
OBL025678,CLI002399,PR015,46882672.79,37424661.28,868197.64,2026-01-31,2035-11-03,5,73,Medio
